Time_Stamp_Seconds,People_Detected,No_Detection
88.5969602077446,9,False
88.67333689757886,9,False
88.74971358741313,7,False
88.82609027724739,6,False
88.90246696708165,7,False
88.97884365691591,8,False
89.05522034675018,8,False
89.13159703658444,9,False
89.2079737264187,8,False
89.28435041625296,8,False
89.36072710608723,7,False
89.43710379592149,8,False
89.51348048575575,11,False
89.58985717559001,11,False
89.66623386542427,10,False
89.74261055525854,10,False
89.8189872450928,10,False
89.89536393492706,9,False
89.97174062476132,9,False
90.04811731459559,9,False
90.12449400442983,9,False
90.20087069426413,9,False
90.27724738409836,8,False
90.35362407393264,8,False
90.4300007637669,8,False
90.50637745360116,8,False
90.58275414343542,8,False
90.65913083326969,9,False
90.73550752310396,7,False
90.8118842129382,7,False
90.88826090277249,7,False
90.96463759260672,7,False
91.041014282441,7,False
91.11739097227526,7,False
91.19376766210952,7,False
91.27014435194378,7,False
91.34652104177805,7,False
91.42289773161232,7,False
91.49927442144656,7,False
91.57565111128083,7,False
91.6520278011151,7,False
91.72840449094936,7,False
91.80478118078362,8,False
91.88115787061788,8,False
91.95753456045216,7,False
92.0339112502864,7,False
92.11028794012068,7,False
92.18666462995492,7,False
92.2630413197892,7,False
92.33941800962346,7,False
92.41579469945772,7,False
92.49217138929198,7,False
92.56854807912624,7,False
92.64492476896052,7,False
92.72130145879476,7,False
92.79767814862905,7,False
92.8740548384633,7,False
92.95043152829756,7,False
93.02680821813183,7,False
93.1031849079661,7,False
93.17956159780036,7,False
93.25593828763462,7,False
93.33231497746888,7,False
93.40869166730316,7,False
93.4850683571374,8,False
93.56144504697168,8,False
93.63782173680592,8,False
93.7141984266402,8,False
93.79057511647446,8,False
93.86695180630872,8,False
93.94332849614298,8,False
94.01970518597724,8,False
94.0960818758115,8,False
94.17245856564575,9,False
94.24883525548005,9,False
94.3252119453143,8,False
94.40158863514856,8,False
94.47796532498282,8,False
94.55434201481708,7,False
94.63071870465134,7,False
94.7070953944856,7,False
94.78347208431988,8,False
94.85984877415412,8,False
94.9362254639884,8,False
95.01260215382266,8,False
95.08897884365692,8,False
95.16535553349118,9,False
95.24173222332544,9,False
95.3181089131597,8,False
95.39448560299395,8,False
95.47086229282824,9,False
95.54723898266248,10,False
95.62361567249675,9,False
95.69999236233102,10,False
95.77636905216528,7,False
95.85274574199954,6,False
95.9291224318338,7,False
96.00549912166808,7,False
96.08187581150231,7,False
96.1582525013366,7,False
96.23462919117084,7,False
96.31100588100512,7,False
96.38738257083938,8,False
96.46375926067364,8,False
96.5401359505079,9,False
96.61651264034217,9,False
96.69288933017644,9,False
96.76926602001068,9,False
96.84564270984497,9,False
96.9220193996792,9,False
96.99839608951348,10,False
97.07477277934774,10,False
97.151149469182,10,False
97.22752615901626,10,False
97.30390284885053,8,False
97.3802795386848,7,False
97.45665622851904,7,False
97.53303291835331,5,False
97.60940960818758,5,False
97.68578629802184,6,False
97.7621629878561,7,False
97.83853967769036,7,False
97.91491636752464,8,False
