Frame_Index,Time_Stamp_Seconds,Track_ID,Class,Class_Name,Confidence
285,21.767356602764835,229,0,person,0.3673717975616455
285,21.767356602764835,3,0,person,0.5341821908950806
285,21.767356602764835,238,0,person,0.7477500438690186
285,21.767356602764835,239,0,person,0.3369556963443756
285,21.767356602764835,205,0,person,0.203717902302742
286,21.843733292599097,21,0,person,0.8624157905578613
286,21.843733292599097,108,0,person,0.15254518389701843
286,21.843733292599097,134,0,person,0.7085423469543457
286,21.843733292599097,174,0,person,0.6941775679588318
286,21.843733292599097,8,0,person,0.4566815495491028
286,21.843733292599097,170,0,person,0.5028319358825684
286,21.843733292599097,229,0,person,0.28074920177459717
286,21.843733292599097,3,0,person,0.5051094889640808
286,21.843733292599097,238,0,person,0.6609090566635132
286,21.843733292599097,239,0,person,0.2862809896469116
286,21.843733292599097,205,0,person,0.22095127403736115
286,21.843733292599097,244,0,person,0.358669638633728
287,21.92010998243336,21,0,person,0.8637571334838867
287,21.92010998243336,134,0,person,0.733948826789856
287,21.92010998243336,174,0,person,0.6823568940162659
287,21.92010998243336,8,0,person,0.4428817927837372
287,21.92010998243336,170,0,person,0.4677315354347229
287,21.92010998243336,229,0,person,0.32154664397239685
287,21.92010998243336,3,0,person,0.6747854948043823
287,21.92010998243336,239,0,person,0.4463218152523041
287,21.92010998243336,205,0,person,0.15595147013664246
287,21.92010998243336,244,0,person,0.4267936050891876
288,21.996486672267626,21,0,person,0.864338219165802
288,21.996486672267626,134,0,person,0.7139667868614197
288,21.996486672267626,174,0,person,0.7026765942573547
288,21.996486672267626,8,0,person,0.425967812538147
288,21.996486672267626,170,0,person,0.4110449254512787
288,21.996486672267626,229,0,person,0.2843135893344879
288,21.996486672267626,3,0,person,0.6580933332443237
288,21.996486672267626,239,0,person,0.3796698749065399
288,21.996486672267626,244,0,person,0.2651865482330322
288,21.996486672267626,247,0,person,0.5002145767211914
288,21.996486672267626,238,0,person,0.6140351295471191
289,22.072863362101888,21,0,person,0.8736557364463806
289,22.072863362101888,134,0,person,0.6997391581535339
289,22.072863362101888,174,0,person,0.6652668118476868
289,22.072863362101888,8,0,person,0.3984144330024719
289,22.072863362101888,170,0,person,0.3395664393901825
289,22.072863362101888,229,0,person,0.2749585807323456
289,22.072863362101888,3,0,person,0.6650432348251343
289,22.072863362101888,239,0,person,0.35708409547805786
289,22.072863362101888,244,0,person,0.2444687783718109
289,22.072863362101888,247,0,person,0.5497453212738037
289,22.072863362101888,238,0,person,0.6598548889160156
290,22.14924005193615,21,0,person,0.8541232943534851
290,22.14924005193615,134,0,person,0.728406548500061
290,22.14924005193615,174,0,person,0.8111098408699036
290,22.14924005193615,8,0,person,0.4205903112888336
290,22.14924005193615,170,0,person,0.37949299812316895
290,22.14924005193615,229,0,person,0.31076136231422424
290,22.14924005193615,3,0,person,0.6674032211303711
290,22.14924005193615,239,0,person,0.3109688460826874
290,22.14924005193615,244,0,person,0.18842269480228424
290,22.14924005193615,247,0,person,0.5859432816505432
290,22.14924005193615,238,0,person,0.5154805779457092
290,22.14924005193615,249,0,person,0.5985756516456604
290,22.14924005193615,205,0,person,0.3234316408634186
291,22.225616741770413,21,0,person,0.8425824046134949
291,22.225616741770413,134,0,person,0.5798531770706177
291,22.225616741770413,174,0,person,0.8203898072242737
291,22.225616741770413,8,0,person,0.29841849207878113
291,22.225616741770413,170,0,person,0.36084839701652527
291,22.225616741770413,229,0,person,0.34168148040771484
291,22.225616741770413,3,0,person,0.5642313957214355
291,22.225616741770413,239,0,person,0.31691765785217285
291,22.225616741770413,244,0,person,0.1734752655029297
291,22.225616741770413,247,0,person,0.42305445671081543
291,22.225616741770413,238,0,person,0.6632040143013
291,22.225616741770413,205,0,person,0.4248357117176056
292,22.301993431604675,21,0,person,0.8164023756980896
292,22.301993431604675,134,0,person,0.6502504944801331
292,22.301993431604675,174,0,person,0.7550846934318542
292,22.301993431604675,8,0,person,0.36185523867607117
292,22.301993431604675,170,0,person,0.3407995402812958
292,22.301993431604675,229,0,person,0.3086753785610199
292,22.301993431604675,3,0,person,0.6365332007408142
292,22.301993431604675,239,0,person,0.3454127013683319
292,22.301993431604675,244,0,person,0.10712409764528275
292,22.301993431604675,247,0,person,0.36749181151390076
292,22.301993431604675,205,0,person,0.3742765188217163
292,22.301993431604675,249,0,person,0.8088568449020386
293,22.378370121438937,21,0,person,0.8289053440093994
293,22.378370121438937,134,0,person,0.7386089563369751
293,22.378370121438937,174,0,person,0.7222093939781189
293,22.378370121438937,8,0,person,0.46390408277511597
293,22.378370121438937,170,0,person,0.3596245348453522
293,22.378370121438937,229,0,person,0.3469997048377991
293,22.378370121438937,3,0,person,0.648095428943634
293,22.378370121438937,239,0,person,0.3888587951660156
293,22.378370121438937,244,0,person,0.11756961792707443
293,22.378370121438937,247,0,person,0.41854560375213623
293,22.378370121438937,205,0,person,0.4510914385318756
293,22.378370121438937,249,0,person,0.845088005065918
294,22.4547468112732,21,0,person,0.8424710631370544
294,22.4547468112732,134,0,person,0.7421442866325378
294,22.4547468112732,174,0,person,0.7531560659408569
294,22.4547468112732,8,0,person,0.5743641257286072
294,22.4547468112732,170,0,person,0.3834783732891083
294,22.4547468112732,229,0,person,0.3420962691307068
294,22.4547468112732,3,0,person,0.6984026432037354
294,22.4547468112732,239,0,person,0.4385267496109009
294,22.4547468112732,244,0,person,0.13027872145175934
294,22.4547468112732,247,0,person,0.4422122836112976
294,22.4547468112732,205,0,person,0.3277893364429474
294,22.4547468112732,249,0,person,0.8835903406143188
295,22.531123501107462,21,0,person,0.8541713953018188
295,22.531123501107462,134,0,person,0.7641444206237793
295,22.531123501107462,174,0,person,0.7789648175239563
295,22.531123501107462,8,0,person,0.6245575547218323
295,22.531123501107462,170,0,person,0.4045727849006653
295,22.531123501107462,229,0,person,0.3625636696815491
295,22.531123501107462,3,0,person,0.6752963066101074
295,22.531123501107462,239,0,person,0.4730376899242401
295,22.531123501107462,244,0,person,0.14961908757686615
295,22.531123501107462,247,0,person,0.4456274211406708
295,22.531123501107462,205,0,person,0.31026706099510193
295,22.531123501107462,249,0,person,0.8326126337051392
296,22.607500190941725,21,0,person,0.851393461227417
296,22.607500190941725,134,0,person,0.7711929678916931
296,22.607500190941725,174,0,person,0.6581969857215881
296,22.607500190941725,8,0,person,0.7031896114349365
296,22.607500190941725,170,0,person,0.44987478852272034
296,22.607500190941725,229,0,person,0.33868521451950073
296,22.607500190941725,3,0,person,0.560113787651062
296,22.607500190941725,239,0,person,0.39389845728874207
296,22.607500190941725,244,0,person,0.14356732368469238
296,22.607500190941725,247,0,person,0.45883387327194214
296,22.607500190941725,205,0,person,0.3804563283920288
296,22.607500190941725,249,0,person,0.8568848371505737
297,22.683876880775987,21,0,person,0.8219678997993469
297,22.683876880775987,134,0,person,0.7615081071853638
297,22.683876880775987,174,0,person,0.7041756510734558
297,22.683876880775987,8,0,person,0.7206929326057434
297,22.683876880775987,170,0,person,0.47624412178993225
297,22.683876880775987,229,0,person,0.34141573309898376
297,22.683876880775987,3,0,person,0.40581271052360535
297,22.683876880775987,239,0,person,0.3636605739593506
297,22.683876880775987,244,0,person,0.13080991804599762
297,22.683876880775987,247,0,person,0.4213666319847107
297,22.683876880775987,205,0,person,0.39084985852241516
297,22.683876880775987,249,0,person,0.8531773090362549
298,22.76025357061025,21,0,person,0.8462746739387512
298,22.76025357061025,134,0,person,0.766789436340332
298,22.76025357061025,174,0,person,0.7191615104675293
298,22.76025357061025,8,0,person,0.734585165977478
298,22.76025357061025,170,0,person,0.5413712859153748
298,22.76025357061025,229,0,person,0.3255797028541565
298,22.76025357061025,3,0,person,0.49523428082466125
298,22.76025357061025,239,0,person,0.47797802090644836
298,22.76025357061025,244,0,person,0.316704124212265
298,22.76025357061025,205,0,person,0.40501680970191956
298,22.76025357061025,249,0,person,0.8239012360572815
298,22.76025357061025,108,0,person,0.5867067575454712
299,22.83663026044451,21,0,person,0.8301164507865906
299,22.83663026044451,134,0,person,0.7636145949363708
299,22.83663026044451,174,0,person,0.7164627313613892
299,22.83663026044451,8,0,person,0.6224770545959473
299,22.83663026044451,170,0,person,0.5002535581588745
299,22.83663026044451,229,0,person,0.2924661338329315
299,22.83663026044451,3,0,person,0.5436514019966125
299,22.83663026044451,239,0,person,0.44932690262794495
299,22.83663026044451,244,0,person,0.30205681920051575
299,22.83663026044451,205,0,person,0.4335290193557739
299,22.83663026044451,249,0,person,0.8406326174736023
299,22.83663026044451,108,0,person,0.6676849126815796
300,22.913006950278774,21,0,person,0.8267090916633606
300,22.913006950278774,134,0,person,0.768097460269928
300,22.913006950278774,174,0,person,0.5491689443588257
300,22.913006950278774,8,0,person,0.32264041900634766
300,22.913006950278774,170,0,person,0.4843827486038208
300,22.913006950278774,229,0,person,0.23660123348236084
300,22.913006950278774,3,0,person,0.7037214040756226
300,22.913006950278774,239,0,person,0.559889018535614
300,22.913006950278774,244,0,person,0.2676948308944702
300,22.913006950278774,205,0,person,0.477811723947525
300,22.913006950278774,249,0,person,0.8734808564186096
300,22.913006950278774,108,0,person,0.607380211353302
301,22.989383640113036,21,0,person,0.860573410987854
301,22.989383640113036,134,0,person,0.761013925075531
301,22.989383640113036,174,0,person,0.21999768912792206
301,22.989383640113036,8,0,person,0.37375450134277344
301,22.989383640113036,170,0,person,0.40817147493362427
301,22.989383640113036,229,0,person,0.2505672872066498
301,22.989383640113036,3,0,person,0.7083466649055481
301,22.989383640113036,239,0,person,0.6544777750968933
301,22.989383640113036,244,0,person,0.27308589220046997
301,22.989383640113036,205,0,person,0.4915693998336792
301,22.989383640113036,249,0,person,0.869728684425354
301,22.989383640113036,108,0,person,0.6383674740791321
302,23.0657603299473,21,0,person,0.8381763696670532
302,23.0657603299473,134,0,person,0.7382509112358093
302,23.0657603299473,174,0,person,0.3615451455116272
302,23.0657603299473,8,0,person,0.28018465638160706
302,23.0657603299473,170,0,person,0.36539021134376526
302,23.0657603299473,229,0,person,0.24910299479961395
302,23.0657603299473,3,0,person,0.7374981641769409
302,23.0657603299473,239,0,person,0.7011973857879639
302,23.0657603299473,244,0,person,0.27778905630111694
302,23.0657603299473,205,0,person,0.5168231129646301
302,23.0657603299473,249,0,person,0.8921725749969482
302,23.0657603299473,108,0,person,0.6347218751907349
303,23.14213701978156,21,0,person,0.874898374080658
303,23.14213701978156,134,0,person,0.7283841967582703
303,23.14213701978156,174,0,person,0.4598906636238098
303,23.14213701978156,8,0,person,0.2272094190120697
303,23.14213701978156,170,0,person,0.3622790575027466
303,23.14213701978156,229,0,person,0.272067129611969
303,23.14213701978156,3,0,person,0.7363286018371582
303,23.14213701978156,239,0,person,0.7148066759109497
303,23.14213701978156,244,0,person,0.28639858961105347
303,23.14213701978156,205,0,person,0.5140871405601501
303,23.14213701978156,249,0,person,0.8799796104431152
303,23.14213701978156,108,0,person,0.5787250995635986
304,23.218513709615824,21,0,person,0.879968523979187
304,23.218513709615824,134,0,person,0.7406741976737976
304,23.218513709615824,174,0,person,0.3967137038707733
304,23.218513709615824,8,0,person,0.19995728135108948
304,23.218513709615824,170,0,person,0.39911362528800964
304,23.218513709615824,229,0,person,0.28242266178131104
304,23.218513709615824,3,0,person,0.7299252152442932
304,23.218513709615824,239,0,person,0.7213492393493652
304,23.218513709615824,244,0,person,0.28052908182144165
304,23.218513709615824,205,0,person,0.4996713101863861
304,23.218513709615824,249,0,person,0.8553721308708191
304,23.218513709615824,108,0,person,0.5408608317375183
304,23.218513709615824,262,0,person,0.4126066267490387
305,23.29489039945009,21,0,person,0.8382890224456787
305,23.29489039945009,134,0,person,0.7585068345069885
305,23.29489039945009,174,0,person,0.11607129126787186
305,23.29489039945009,170,0,person,0.31852957606315613
305,23.29489039945009,229,0,person,0.25947970151901245
305,23.29489039945009,3,0,person,0.5150924324989319
305,23.29489039945009,239,0,person,0.7328706979751587
305,23.29489039945009,244,0,person,0.24063114821910858
305,23.29489039945009,205,0,person,0.4055221974849701
305,23.29489039945009,249,0,person,0.8718438744544983
305,23.29489039945009,108,0,person,0.3717333674430847
305,23.29489039945009,262,0,person,0.4518693685531616
306,23.371267089284352,21,0,person,0.8373327255249023
306,23.371267089284352,134,0,person,0.7622127532958984
306,23.371267089284352,174,0,person,0.12799079716205597
306,23.371267089284352,170,0,person,0.34390002489089966
306,23.371267089284352,229,0,person,0.23474003374576569
306,23.371267089284352,3,0,person,0.39417216181755066
306,23.371267089284352,239,0,person,0.7244113087654114
306,23.371267089284352,244,0,person,0.22965499758720398
306,23.371267089284352,205,0,person,0.4561568796634674
306,23.371267089284352,249,0,person,0.880386233329773
306,23.371267089284352,108,0,person,0.35773488879203796
306,23.371267089284352,262,0,person,0.40693435072898865
307,23.447643779118614,21,0,person,0.8396265506744385
307,23.447643779118614,134,0,person,0.7603955864906311
307,23.447643779118614,170,0,person,0.30529800057411194
307,23.447643779118614,229,0,person,0.23608218133449554
307,23.447643779118614,3,0,person,0.4215012490749359
307,23.447643779118614,239,0,person,0.688101053237915
307,23.447643779118614,244,0,person,0.23729559779167175
307,23.447643779118614,205,0,person,0.2935366630554199
307,23.447643779118614,249,0,person,0.9165512323379517
307,23.447643779118614,108,0,person,0.5289291143417358
307,23.447643779118614,262,0,person,0.40287691354751587
308,23.524020468952877,21,0,person,0.8442635536193848
308,23.524020468952877,134,0,person,0.7765277028083801
308,23.524020468952877,170,0,person,0.15674667060375214
308,23.524020468952877,229,0,person,0.2565094828605652
308,23.524020468952877,3,0,person,0.5503939390182495
308,23.524020468952877,239,0,person,0.6439363956451416
308,23.524020468952877,244,0,person,0.1970587819814682
308,23.524020468952877,205,0,person,0.30843448638916016
308,23.524020468952877,249,0,person,0.9218538999557495
308,23.524020468952877,108,0,person,0.5093832015991211
308,23.524020468952877,262,0,person,0.3484167754650116
308,23.524020468952877,174,0,person,0.4284452199935913
309,23.60039715878714,21,0,person,0.7802048921585083
309,23.60039715878714,134,0,person,0.7449276447296143
309,23.60039715878714,170,0,person,0.20677387714385986
309,23.60039715878714,229,0,person,0.26740995049476624
309,23.60039715878714,3,0,person,0.5817275643348694
309,23.60039715878714,239,0,person,0.6016625761985779
309,23.60039715878714,244,0,person,0.13138405978679657
309,23.60039715878714,205,0,person,0.2139374017715454
309,23.60039715878714,249,0,person,0.9198581576347351
309,23.60039715878714,108,0,person,0.2805458903312683
309,23.60039715878714,262,0,person,0.5089197158813477
309,23.60039715878714,174,0,person,0.39776042103767395
310,23.6767738486214,21,0,person,0.8487743735313416
310,23.6767738486214,134,0,person,0.7479414343833923
310,23.6767738486214,170,0,person,0.28535979986190796
310,23.6767738486214,229,0,person,0.2682648003101349
310,23.6767738486214,3,0,person,0.5732619166374207
310,23.6767738486214,239,0,person,0.629335880279541
310,23.6767738486214,244,0,person,0.1926165372133255
310,23.6767738486214,205,0,person,0.17083823680877686
310,23.6767738486214,249,0,person,0.9228586554527283
310,23.6767738486214,108,0,person,0.401222288608551
310,23.6767738486214,262,0,person,0.43275538086891174
310,23.6767738486214,174,0,person,0.45416325330734253
310,23.6767738486214,267,0,person,0.5366292595863342
311,23.753150538455664,21,0,person,0.8040244579315186
311,23.753150538455664,134,0,person,0.732138454914093
311,23.753150538455664,170,0,person,0.39991143345832825
311,23.753150538455664,229,0,person,0.31417709589004517
311,23.753150538455664,3,0,person,0.587471604347229
311,23.753150538455664,239,0,person,0.5973252654075623
311,23.753150538455664,244,0,person,0.17462536692619324
311,23.753150538455664,249,0,person,0.913769006729126
311,23.753150538455664,108,0,person,0.5490931272506714
311,23.753150538455664,262,0,person,0.2761097252368927
311,23.753150538455664,174,0,person,0.5594367384910583
311,23.753150538455664,267,0,person,0.6729868054389954
312,23.829527228289926,21,0,person,0.8480755686759949
312,23.829527228289926,134,0,person,0.7367345094680786
312,23.829527228289926,170,0,person,0.15608686208724976
312,23.829527228289926,229,0,person,0.34205368161201477
312,23.829527228289926,3,0,person,0.5757425427436829
312,23.829527228289926,239,0,person,0.5777894854545593
312,23.829527228289926,244,0,person,0.15829750895500183
312,23.829527228289926,249,0,person,0.9118995070457458
312,23.829527228289926,108,0,person,0.3254903256893158
312,23.829527228289926,262,0,person,0.33772337436676025
312,23.829527228289926,174,0,person,0.4669097065925598
312,23.829527228289926,267,0,person,0.6894622445106506
313,23.90590391812419,21,0,person,0.7664491534233093
313,23.90590391812419,134,0,person,0.6822747588157654
313,23.90590391812419,170,0,person,0.18143615126609802
313,23.90590391812419,229,0,person,0.3034985065460205
313,23.90590391812419,3,0,person,0.5540898442268372
313,23.90590391812419,239,0,person,0.6056576371192932
313,23.90590391812419,244,0,person,0.3140576183795929
313,23.90590391812419,249,0,person,0.907794177532196
313,23.90590391812419,108,0,person,0.3012971878051758
313,23.90590391812419,262,0,person,0.2605503797531128
313,23.90590391812419,174,0,person,0.5687944889068604
313,23.90590391812419,267,0,person,0.6538543701171875
314,23.98228060795845,21,0,person,0.7464183568954468
314,23.98228060795845,134,0,person,0.6605649590492249
314,23.98228060795845,170,0,person,0.1624264121055603
314,23.98228060795845,229,0,person,0.27021393179893494
314,23.98228060795845,3,0,person,0.5835908055305481
314,23.98228060795845,239,0,person,0.6180712580680847
314,23.98228060795845,244,0,person,0.37052273750305176
314,23.98228060795845,249,0,person,0.9055333137512207
314,23.98228060795845,108,0,person,0.2777508795261383
314,23.98228060795845,262,0,person,0.2627694010734558
314,23.98228060795845,174,0,person,0.5775671005249023
314,23.98228060795845,267,0,person,0.6519385576248169
315,24.058657297792713,21,0,person,0.8008910417556763
315,24.058657297792713,134,0,person,0.6061001420021057
315,24.058657297792713,170,0,person,0.421254426240921
315,24.058657297792713,229,0,person,0.3717833459377289
315,24.058657297792713,3,0,person,0.48699361085891724
315,24.058657297792713,239,0,person,0.6298197507858276
315,24.058657297792713,244,0,person,0.40863722562789917
315,24.058657297792713,249,0,person,0.7212428450584412
315,24.058657297792713,108,0,person,0.2860817015171051
315,24.058657297792713,262,0,person,0.13415847718715668
315,24.058657297792713,174,0,person,0.47260478138923645
315,24.058657297792713,267,0,person,0.6964686512947083
315,24.058657297792713,274,0,person,0.37976735830307007
316,24.135033987626976,21,0,person,0.8394944667816162
316,24.135033987626976,134,0,person,0.6161679029464722
316,24.135033987626976,170,0,person,0.3503982722759247
316,24.135033987626976,229,0,person,0.3784976899623871
316,24.135033987626976,3,0,person,0.3734172582626343
316,24.135033987626976,239,0,person,0.6547607183456421
316,24.135033987626976,244,0,person,0.38515105843544006
316,24.135033987626976,249,0,person,0.7712859511375427
316,24.135033987626976,108,0,person,0.2866315543651581
316,24.135033987626976,262,0,person,0.17913146317005157
316,24.135033987626976,174,0,person,0.4957697093486786
316,24.135033987626976,267,0,person,0.6594384908676147
317,24.211410677461238,21,0,person,0.8545445799827576
317,24.211410677461238,134,0,person,0.6527329683303833
317,24.211410677461238,170,0,person,0.48244449496269226
317,24.211410677461238,229,0,person,0.340872585773468
317,24.211410677461238,3,0,person,0.29964137077331543
317,24.211410677461238,239,0,person,0.6809716820716858
317,24.211410677461238,244,0,person,0.4338075518608093
317,24.211410677461238,249,0,person,0.7897285223007202
317,24.211410677461238,108,0,person,0.29909080266952515
317,24.211410677461238,262,0,person,0.32070982456207275
317,24.211410677461238,174,0,person,0.5055731534957886
317,24.211410677461238,267,0,person,0.6399791240692139
318,24.2877873672955,21,0,person,0.7761486172676086
318,24.2877873672955,134,0,person,0.6880598068237305
318,24.2877873672955,170,0,person,0.5371963977813721
318,24.2877873672955,229,0,person,0.3593042194843292
318,24.2877873672955,3,0,person,0.16175270080566406
318,24.2877873672955,239,0,person,0.673643171787262
318,24.2877873672955,244,0,person,0.3839625418186188
318,24.2877873672955,249,0,person,0.3384914994239807
318,24.2877873672955,108,0,person,0.5577176213264465
318,24.2877873672955,262,0,person,0.32720711827278137
318,24.2877873672955,174,0,person,0.5368164777755737
318,24.2877873672955,267,0,person,0.5992714762687683
319,24.364164057129763,21,0,person,0.7987122535705566
319,24.364164057129763,134,0,person,0.7065684199333191
319,24.364164057129763,170,0,person,0.5990052819252014
319,24.364164057129763,229,0,person,0.37431764602661133
319,24.364164057129763,239,0,person,0.6726994514465332
319,24.364164057129763,244,0,person,0.3925482928752899
319,24.364164057129763,249,0,person,0.7363377809524536
319,24.364164057129763,108,0,person,0.5203024744987488
319,24.364164057129763,262,0,person,0.2949666678905487
319,24.364164057129763,174,0,person,0.5280064344406128
319,24.364164057129763,267,0,person,0.6584395170211792
320,24.440540746964025,21,0,person,0.7634314894676208
320,24.440540746964025,134,0,person,0.7309377193450928
320,24.440540746964025,170,0,person,0.39370352029800415
320,24.440540746964025,229,0,person,0.3558603525161743
320,24.440540746964025,239,0,person,0.6952872276306152
320,24.440540746964025,244,0,person,0.3875144124031067
320,24.440540746964025,249,0,person,0.5504451990127563
320,24.440540746964025,108,0,person,0.3747680187225342
320,24.440540746964025,262,0,person,0.28871673345565796
320,24.440540746964025,174,0,person,0.5010102987289429
320,24.440540746964025,267,0,person,0.6228670477867126
320,24.440540746964025,3,0,person,0.316196471452713
321,24.516917436798288,21,0,person,0.7598555088043213
321,24.516917436798288,134,0,person,0.7511554956436157
321,24.516917436798288,170,0,person,0.5885785818099976
321,24.516917436798288,229,0,person,0.3740294277667999
321,24.516917436798288,239,0,person,0.6893346309661865
321,24.516917436798288,244,0,person,0.4123658239841461
321,24.516917436798288,249,0,person,0.41099128127098083
321,24.516917436798288,108,0,person,0.37495577335357666
321,24.516917436798288,262,0,person,0.2637585401535034
321,24.516917436798288,174,0,person,0.538689374923706
321,24.516917436798288,267,0,person,0.5645602941513062
321,24.516917436798288,3,0,person,0.519551157951355
322,24.593294126632554,21,0,person,0.7445186972618103
322,24.593294126632554,134,0,person,0.7471989393234253
322,24.593294126632554,170,0,person,0.53145432472229
322,24.593294126632554,229,0,person,0.3881472945213318
322,24.593294126632554,239,0,person,0.6559273600578308
322,24.593294126632554,244,0,person,0.39565056562423706
322,24.593294126632554,249,0,person,0.5250622630119324
322,24.593294126632554,108,0,person,0.3200892210006714
322,24.593294126632554,262,0,person,0.2498653680086136
322,24.593294126632554,174,0,person,0.46849367022514343
322,24.593294126632554,3,0,person,0.6858819723129272
323,24.669670816466816,21,0,person,0.7994561791419983
323,24.669670816466816,134,0,person,0.7501661777496338
323,24.669670816466816,170,0,person,0.5339965224266052
323,24.669670816466816,229,0,person,0.3684195578098297
323,24.669670816466816,239,0,person,0.6792513728141785
323,24.669670816466816,244,0,person,0.43485933542251587
323,24.669670816466816,249,0,person,0.6663404703140259
323,24.669670816466816,108,0,person,0.41093435883522034
323,24.669670816466816,262,0,person,0.18835510313510895
323,24.669670816466816,174,0,person,0.5154417157173157
323,24.669670816466816,3,0,person,0.30483582615852356
324,24.74604750630108,21,0,person,0.6833978295326233
324,24.74604750630108,134,0,person,0.7409164309501648
324,24.74604750630108,170,0,person,0.5063105225563049
324,24.74604750630108,229,0,person,0.3624036908149719
324,24.74604750630108,239,0,person,0.6766241788864136
324,24.74604750630108,244,0,person,0.4235037863254547
324,24.74604750630108,249,0,person,0.15177609026432037
324,24.74604750630108,108,0,person,0.4172036647796631
324,24.74604750630108,262,0,person,0.218730166554451
324,24.74604750630108,174,0,person,0.4726420044898987
324,24.74604750630108,3,0,person,0.7065545916557312
325,24.82242419613534,21,0,person,0.8517316579818726
325,24.82242419613534,134,0,person,0.7324684262275696
325,24.82242419613534,170,0,person,0.4898342788219452
325,24.82242419613534,229,0,person,0.3687743842601776
325,24.82242419613534,239,0,person,0.6686674356460571
325,24.82242419613534,244,0,person,0.42718422412872314
325,24.82242419613534,108,0,person,0.41069814562797546
325,24.82242419613534,262,0,person,0.3736431300640106
325,24.82242419613534,174,0,person,0.43463844060897827
325,24.82242419613534,3,0,person,0.8232004046440125
326,24.898800885969603,21,0,person,0.8474438786506653
326,24.898800885969603,134,0,person,0.7139697074890137
326,24.898800885969603,170,0,person,0.5009976625442505
326,24.898800885969603,229,0,person,0.3775164783000946
326,24.898800885969603,239,0,person,0.685131847858429
326,24.898800885969603,244,0,person,0.4326443076133728
326,24.898800885969603,108,0,person,0.37325841188430786
326,24.898800885969603,262,0,person,0.3703283369541168
326,24.898800885969603,174,0,person,0.4581200182437897
326,24.898800885969603,3,0,person,0.8247957229614258
327,24.975177575803865,21,0,person,0.7943718433380127
327,24.975177575803865,134,0,person,0.7063663601875305
327,24.975177575803865,170,0,person,0.4023534655570984
327,24.975177575803865,229,0,person,0.37013277411460876
327,24.975177575803865,239,0,person,0.6862500309944153
327,24.975177575803865,244,0,person,0.4156554937362671
327,24.975177575803865,108,0,person,0.4354560077190399
327,24.975177575803865,262,0,person,0.2899855077266693
327,24.975177575803865,174,0,person,0.42487552762031555
327,24.975177575803865,3,0,person,0.7809184193611145
328,25.051554265638128,21,0,person,0.580034077167511
328,25.051554265638128,134,0,person,0.7086116671562195
328,25.051554265638128,170,0,person,0.3443746268749237
328,25.051554265638128,229,0,person,0.35432615876197815
328,25.051554265638128,239,0,person,0.6766893267631531
328,25.051554265638128,244,0,person,0.33959561586380005
328,25.051554265638128,108,0,person,0.4517379403114319
328,25.051554265638128,262,0,person,0.22345583140850067
328,25.051554265638128,174,0,person,0.4421663284301758
328,25.051554265638128,3,0,person,0.75542813539505
329,25.12793095547239,21,0,person,0.5511283874511719
329,25.12793095547239,134,0,person,0.7240937948226929
329,25.12793095547239,170,0,person,0.4560694098472595
329,25.12793095547239,229,0,person,0.3427024781703949
329,25.12793095547239,239,0,person,0.6612442135810852
329,25.12793095547239,244,0,person,0.361545592546463
329,25.12793095547239,108,0,person,0.46439188718795776
329,25.12793095547239,262,0,person,0.23418526351451874
329,25.12793095547239,174,0,person,0.6476180553436279
329,25.12793095547239,3,0,person,0.7302513718605042
329,25.12793095547239,293,0,person,0.5992445945739746
330,25.204307645306653,21,0,person,0.6926149129867554
330,25.204307645306653,134,0,person,0.7173476815223694
330,25.204307645306653,170,0,person,0.5383458137512207
330,25.204307645306653,229,0,person,0.3507258892059326
330,25.204307645306653,239,0,person,0.675652027130127
330,25.204307645306653,244,0,person,0.33623015880584717
330,25.204307645306653,108,0,person,0.43836790323257446
330,25.204307645306653,262,0,person,0.24344724416732788
330,25.204307645306653,174,0,person,0.6092860698699951
330,25.204307645306653,3,0,person,0.756437361240387
330,25.204307645306653,293,0,person,0.5387358069419861
331,25.280684335140915,21,0,person,0.7356579303741455
331,25.280684335140915,134,0,person,0.7177985906600952
331,25.280684335140915,170,0,person,0.5377019047737122
331,25.280684335140915,229,0,person,0.35095667839050293
331,25.280684335140915,239,0,person,0.6760072708129883
331,25.280684335140915,244,0,person,0.33317312598228455
331,25.280684335140915,108,0,person,0.4076903760433197
331,25.280684335140915,262,0,person,0.27369874715805054
331,25.280684335140915,174,0,person,0.5951986908912659
331,25.280684335140915,3,0,person,0.7413763403892517
331,25.280684335140915,293,0,person,0.7019630670547485
332,25.357061024975177,21,0,person,0.6266380548477173
332,25.357061024975177,134,0,person,0.7308507561683655
332,25.357061024975177,170,0,person,0.479339599609375
332,25.357061024975177,229,0,person,0.3821943402290344
332,25.357061024975177,239,0,person,0.7012712359428406
332,25.357061024975177,244,0,person,0.3768157958984375
332,25.357061024975177,108,0,person,0.42877113819122314
332,25.357061024975177,262,0,person,0.2751937508583069
332,25.357061024975177,174,0,person,0.5961353778839111
332,25.357061024975177,3,0,person,0.7090553045272827
332,25.357061024975177,293,0,person,0.7886842489242554
333,25.43343771480944,21,0,person,0.7004755735397339
333,25.43343771480944,134,0,person,0.7312747240066528
333,25.43343771480944,170,0,person,0.5887632966041565
333,25.43343771480944,229,0,person,0.37667080760002136
333,25.43343771480944,239,0,person,0.7080764770507812
333,25.43343771480944,244,0,person,0.3886948227882385
333,25.43343771480944,108,0,person,0.42035582661628723
333,25.43343771480944,262,0,person,0.256633460521698
